Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2021-08-14,Dinner at McDonald's,Food & Dining,24.18,Debit,Online subscription,,Credit Card,2434.92,USD,TXN59543911,Credit,In-Store,Jasmineside,1007,4,07:25:43,Completed
2022-07-02,Spotify Subscription,Entertainment,601.76,Credit,Music streaming,Spotify,Credit Card,6910.37,USD,TXN55934175,Savings,In-Store,South Christopherville,1025,3,19:12:16,Completed
2021-03-15,Amazon Purchase,Shopping,134.14,Credit,Online shopping,Amazon,Credit Card,1618.0,USD,TXN53908013,Savings,In-Store,South Christopherville,1021,2,01:49:25,Pending
2022-12-25,Spotify Subscription,Entertainment,243.14,Debit,Music streaming,Spotify,Cash,3773.38,USD,TXN58593018,Savings,One-Time,Jasmineside,1026,3,22:00:47,Completed
2020-07-23,Amazon Purchase,Shopping,333.3,Credit,Online shopping,Amazon,Bank Transfer,5218.66,USD,TXN30436858,Checking,Online,Seanfurt,1094,1,06:44:46,Completed
2020-08-07,McDonald's Meal,Food & Dining,10.99269136152776,Debit,Lunch at McDonald's,McDonalds,Cash,2604.78,USD,TXN11882888,Checking,In-Store,North Jenniferfurt,1100,4,11:28:17,Completed
2021-12-31,Uber Ride,Transport,714.96,Debit,Ride fare,Uber,Mobile Payment,8068.74,USD,TXN83468101,Savings,In-Store,East Lori,1095,4,03:13:26,Pending
2020-03-11,Electricity Bill,Utilities,594.44,Debit,Online subscription,,Debit Card,473.95,USD,TXN74184713,Checking,One-Time,Cabreraville,1043,1,00:25:22,Completed
2020-11-21,Uber Ride,Transport,334.34,Credit,Ride fare,Uber,Debit Card,9206.0,USD,TXN34282055,Credit,In-Store,Ramoshaven,1029,4,06:53:35,Completed
2020-06-05,Uber Ride,Transport,317.56,Debit,Ride fare,Uber,Bank Transfer,9382.86,USD,TXN40631360,Checking,Online,Lisaside,1080,4,09:45:33,Completed
2020-06-03,Groceries at Walmart,Groceries,875.56,Debit,Grocery shopping,Walmart,Mobile Payment,8071.72,USD,TXN41942096,Credit,In-Store,,1003,2,12:15:42,Completed
2021-02-22,McDonald's Meal,Food & Dining,8.625610221613856,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,2833.23,USD,TXN62067528,Checking,One-Time,West Corey,1086,5,04:00:08,Pending
2021-04-22,Lyft Ride,Transport,794.21,Debit,Commute fare,Lyft,Cash,4922.24,USD,TXN82819915,Checking,Recurring,Hullport,1013,2,01:43:10,Completed
2023-01-02,Netflix Subscription,Entertainment,432.78,Debit,Movie night,Netflix,Credit Card,1787.99,USD,TXN77459845,Credit,In-Store,Port Carrie,1045,3,23:36:57,Completed
2022-06-04,Netflix Subscription,Entertainment,327.05,Credit,Movie night,Netflix,Debit Card,2370.1,USD,TXN40575806,Checking,Recurring,Masseyhaven,1087,1,17:16:58,Completed
2021-10-22,Uber Ride,Transport,58.84,Credit,Ride fare,Uber,Credit Card,5785.42,USD,TXN86025365,Checking,Recurring,Bryanside,1052,3,02:03:14,Completed
2020-04-24,Coffee at Starbucks,Food & Dining,10.722772250679531,Debit,Lunch with friends,,Bank Transfer,1998.36,USD,TXN43197939,Credit,Recurring,,1009,1,18:46:15,Completed
2020-05-12,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Debit Card,902.7,USD,TXN55455263,Savings,One-Time,Lauramouth,1018,4,18:47:07,Refunded
2022-06-03,McDonald's Meal,Food & Dining,13.909873080907,Debit,Lunch at McDonald's,McDonalds,Credit Card,8255.7,USD,TXN17359754,Savings,In-Store,Lake Mark,1087,1,06:55:42,Completed
2020-03-31,Amazon Purchase,Shopping,174.27,Debit,Online shopping,Amazon,Debit Card,8928.95,USD,TXN45528988,Credit,Online,Changchester,1020,1,10:14:37,Completed
2021-08-31,Groceries at Walmart,Groceries,372.34,Credit,Grocery shopping,Walmart,Bank Transfer,2220.6,USD,TXN41398980,Savings,One-Time,Port Gabriellafort,1003,2,01:52:17,Completed
2020-09-05,Groceries at Walmart,Groceries,554.72,Debit,Grocery shopping,Walmart,Bank Transfer,3306.94,USD,TXN84534054,Checking,Recurring,West Ryanborough,1070,3,15:53:26,Completed
2021-05-10,Lyft Ride,Transport,553.41,Debit,Commute fare,Lyft,Bank Transfer,9955.17,USD,TXN44384928,Savings,In-Store,New Tinaview,1049,5,12:52:34,Completed
2021-02-26,Amazon Purchase,Shopping,81.38,Debit,Online shopping,Amazon,Cash,9778.13,USD,TXN21912213,Savings,Online,Rodriguezside,1056,3,17:14:26,Pending
2022-02-20,Lyft Ride,Transport,882.33,Credit,Commute fare,Lyft,Mobile Payment,2825.17,USD,TXN27118702,Checking,Recurring,Michaelburgh,1006,3,19:20:17,Completed
2021-12-16,Groceries at Target,Groceries,419.45,Debit,Grocery shopping,Target,Bank Transfer,6439.33,USD,TXN42400224,Checking,Recurring,Port Heidi,1026,5,00:41:29,Completed
2022-07-04,Uber Ride,Transport,249.82,Debit,Ride fare,Uber,Mobile Payment,4440.86,USD,TXN22533619,Savings,In-Store,Ramoshaven,1093,2,15:59:36,Refunded
2021-02-13,Groceries at Target,Groceries,605.91,Credit,Grocery shopping,Target,Mobile Payment,7426.83,USD,TXN27982849,Credit,Recurring,,1026,1,08:40:37,Pending
2022-12-12,Groceries at Walmart,Groceries,416.9,Credit,Grocery shopping,Walmart,Bank Transfer,5970.38,USD,TXN84121557,Credit,One-Time,Lake Mark,1024,1,18:03:39,Pending
2022-08-28,McDonald's Meal,Food & Dining,10.031105107139156,Debit,Lunch at McDonald's,McDonalds,Debit Card,4843.96,USD,TXN77810796,Credit,In-Store,,1054,3,08:09:45,Completed
2022-04-12,Netflix Subscription,Entertainment,664.9,Debit,Movie night,Netflix,Credit Card,130.76,USD,TXN62542468,Credit,Recurring,Cabreraville,1069,2,14:02:53,Completed
2022-11-16,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Debit Card,1845.37,USD,TXN45900294,Savings,Recurring,Chadland,1068,4,22:13:22,Completed
2022-11-22,Groceries at Target,Groceries,10.722772250679531,Credit,Grocery shopping,Target,,8255.18,USD,TXN82573357,Credit,Online,Lake Brittany,1025,2,14:04:58,Completed
2020-06-26,Groceries at Target,Groceries,371.66,Debit,Grocery shopping,Target,Mobile Payment,1112.25,USD,TXN24175808,Credit,Online,Lake Emily,1000,1,18:25:16,Completed
2020-07-12,Spotify Subscription,Entertainment,911.71,Debit,Music streaming,Spotify,Debit Card,8657.39,USD,TXN59578480,Savings,Online,Lake Emily,1091,5,18:17:48,Pending
2021-01-13,Groceries at Walmart,Groceries,298.1,Debit,Grocery shopping,Walmart,Mobile Payment,7460.65,USD,TXN26506486,Savings,Online,Lauramouth,1085,3,11:35:28,Completed
2020-01-21,Coffee at Starbucks,Food & Dining,10.722772250679531,Credit,Bus pass recharge,,Bank Transfer,5788.26,USD,TXN12385149,Savings,Recurring,,1050,3,20:58:52,Refunded
2020-07-09,Uber Ride,Transport,366.43,Credit,Ride fare,Uber,Cash,7471.65,USD,TXN90087761,Checking,One-Time,Rileymouth,1093,3,12:07:14,Completed
2022-04-20,Netflix Subscription,Entertainment,51.51,Credit,Movie night,Netflix,Bank Transfer,4076.9,USD,TXN36350863,Savings,In-Store,Howardborough,1098,2,01:55:11,Completed
2020-03-19,Uber Ride,Transport,495.06,Credit,Ride fare,Uber,Credit Card,1905.4,USD,TXN78828445,Credit,In-Store,Changchester,1017,2,20:10:28,Pending
2022-12-12,McDonald's Meal,Food & Dining,15.183045490808182,Debit,Lunch at McDonald's,McDonalds,Debit Card,7178.42,USD,TXN43599709,Credit,In-Store,Lake Mark,1002,4,03:54:15,Completed
2022-01-26,Uber Ride,Transport,10.722772250679531,Debit,Ride fare,Uber,Cash,9517.43,USD,TXN49022420,Savings,Online,Jasmineside,1058,3,01:12:14,Completed
2020-04-22,Lyft Ride,Transport,325.57,Credit,Commute fare,Lyft,Debit Card,6852.4,USD,TXN28063616,Checking,One-Time,Port Heidi,1033,4,13:01:48,Completed
2022-07-29,Lyft Ride,Transport,586.55,Debit,Commute fare,Lyft,Debit Card,454.67,USD,TXN23775295,Credit,In-Store,Lauramouth,1052,5,17:52:27,Completed
2023-01-01,Groceries at Target,Groceries,687.13,Credit,Grocery shopping,Target,Bank Transfer,5476.66,USD,TXN11615405,Credit,One-Time,,1003,3,00:50:07,Completed
2022-12-20,Amazon Purchase,Shopping,942.86,Debit,Online shopping,Amazon,Cash,1174.84,USD,TXN75031449,Checking,One-Time,Masseyhaven,1091,3,20:37:40,Completed
2020-08-04,McDonald's Meal,Food & Dining,16.182613022771484,Credit,Lunch at McDonald's,McDonalds,Mobile Payment,8639.81,USD,TXN74264169,Savings,Online,New Andrewburgh,1019,4,11:27:10,Completed
2021-03-09,Amazon Purchase,Shopping,445.5,Debit,Online shopping,Amazon,Debit Card,5541.36,USD,TXN77198397,Credit,Recurring,West Ryanborough,1006,4,17:42:29,Refunded
2021-01-13,Uber Ride,Transport,47.54,Credit,Ride fare,Uber,Mobile Payment,638.3,USD,TXN44665845,Savings,In-Store,Seanfurt,1008,4,06:42:46,Completed
2022-04-03,Amazon Purchase,Shopping,907.76,Credit,Online shopping,Amazon,Cash,3002.61,USD,TXN66222957,Savings,In-Store,Seanfurt,1020,1,10:35:42,Completed
2021-09-09,Spotify Subscription,Entertainment,703.23,Credit,Music streaming,Spotify,Credit Card,1229.12,USD,TXN28980019,Savings,In-Store,North Megan,1054,3,17:36:49,Completed
2022-03-30,Uber Ride,Transport,574.17,Credit,Ride fare,Uber,Bank Transfer,2577.29,USD,TXN68418035,Savings,Recurring,Meganbury,1088,1,19:41:08,Completed
2022-12-04,McDonald's Meal,Food & Dining,8.74497111870149,Debit,Lunch at McDonald's,McDonalds,Cash,2225.82,USD,TXN48620284,Checking,One-Time,Lauramouth,1084,4,15:18:27,Completed
2022-06-10,Spotify Subscription,Entertainment,46.49,Credit,Music streaming,Spotify,Mobile Payment,7701.09,USD,TXN85783954,Savings,One-Time,Jonesberg,1027,1,10:10:19,Completed
2022-06-29,Groceries at Target,Groceries,301.03,Debit,Grocery shopping,Target,Credit Card,6625.13,USD,TXN59760734,Checking,Recurring,Port Heidi,1050,2,20:48:07,Completed
2022-07-26,Amazon Purchase,Shopping,420.33,Credit,Online shopping,Amazon,Credit Card,3725.17,USD,TXN18826441,Savings,One-Time,Hullport,1065,3,01:24:05,Completed
2022-07-16,Uber Ride,Transport,106.79,Debit,Ride fare,Uber,Debit Card,3399.43,USD,TXN96829918,Credit,One-Time,,1028,4,01:20:24,Refunded
2020-09-12,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Mobile Payment,9370.86,USD,TXN11493376,Checking,In-Store,Port Gabriellafort,1055,3,07:44:51,Completed
2020-06-15,Amazon Purchase,Shopping,924.9,Credit,Online shopping,Amazon,Bank Transfer,8370.88,USD,TXN45120260,Credit,Online,Masseyshire,1055,3,08:05:17,Completed
2020-06-03,Amazon Purchase,Shopping,755.01,Credit,Online shopping,Amazon,Bank Transfer,5378.17,USD,TXN39141008,Savings,Recurring,Masseyshire,1020,4,07:58:55,Completed
2022-01-27,Groceries at Walmart,Groceries,821.05,Credit,Grocery shopping,Walmart,Bank Transfer,1306.11,USD,TXN36562029,Credit,Online,Barbaraport,1061,3,13:51:55,Completed
2021-10-12,McDonald's Meal,Food & Dining,14.531782383899728,Debit,Lunch at McDonald's,McDonalds,Debit Card,9675.18,USD,TXN86174103,Savings,One-Time,South Jasonton,1002,4,17:35:35,Completed
2021-07-29,Uber Ride,Transport,244.81,Credit,Ride fare,Uber,,643.05,USD,TXN65960571,Checking,Online,Jasmineside,1048,2,00:27:13,Completed
2022-11-01,Spotify Subscription,Entertainment,533.34,Credit,Late night snack,,Credit Card,652.0,USD,TXN92054605,Credit,Recurring,Jasmineside,1070,1,21:38:04,Completed
2020-07-03,Groceries at Walmart,Groceries,182.15,Credit,Grocery shopping,Walmart,Credit Card,6284.16,USD,TXN53068174,Savings,One-Time,South Jasonton,1096,2,17:30:16,Completed
2020-06-28,Uber Ride,Transport,288.54,Debit,Ride fare,Uber,Credit Card,8906.45,USD,TXN61285025,Credit,Online,Jonesberg,1086,2,04:16:16,Completed
2021-09-21,Groceries at Walmart,Groceries,404.39,Credit,Grocery shopping,Walmart,Cash,5056.19,USD,TXN10685750,Savings,One-Time,West Chloefort,1100,1,10:08:40,Completed
2022-01-06,McDonald's Meal,Food & Dining,13.260021792362306,Credit,Lunch at McDonald's,McDonalds,Cash,6360.4,USD,TXN74942880,Checking,One-Time,Chadland,1003,2,14:41:32,Completed
2020-05-26,Netflix Subscription,Entertainment,677.48,Credit,Movie night,Netflix,Debit Card,7844.18,USD,TXN58615916,Checking,Recurring,Davismouth,1012,1,08:14:14,Refunded
2021-05-08,Uber Ride,Transport,366.68,Credit,Ride fare,Uber,Mobile Payment,6779.29,USD,TXN38257477,Credit,In-Store,Michaelburgh,1069,5,17:26:21,Pending
2020-03-02,Netflix Subscription,Entertainment,261.62,Debit,Movie night,Netflix,Bank Transfer,8928.67,USD,TXN88499573,Savings,One-Time,Meganbury,1099,1,15:49:35,Completed
2021-01-14,Uber Ride,Transport,958.26,Credit,Ride fare,Uber,Bank Transfer,6409.66,USD,TXN66982913,Savings,One-Time,West Ryanborough,1002,3,05:08:42,Completed
2021-11-03,McDonald's Meal,Food & Dining,22.36828427807464,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,2908.84,USD,TXN87062617,Savings,Recurring,New Andrewburgh,1046,2,06:20:13,Completed
2021-02-07,Amazon Purchase,Shopping,36.59,Credit,Online shopping,Amazon,Bank Transfer,3724.82,USD,TXN59298410,Savings,In-Store,Port Carrie,1079,3,18:51:16,Completed
2022-08-11,Lyft Ride,Transport,537.0,Debit,Commute fare,Lyft,Mobile Payment,6697.55,USD,TXN57563837,Savings,Recurring,Barbaraport,1079,5,05:42:09,Completed
2021-08-18,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Credit Card,1999.91,USD,TXN67190124,Credit,One-Time,New Andrewburgh,1042,3,09:38:18,Pending
2020-07-28,Lyft Ride,Transport,447.7,Debit,Commute fare,Lyft,Cash,2606.6,USD,TXN46831386,Checking,One-Time,Port Heidi,1000,3,13:48:07,Completed
2021-03-12,Spotify Subscription,Entertainment,389.85,Debit,Music streaming,Spotify,Credit Card,2227.49,USD,TXN98526334,Savings,In-Store,Masseyhaven,1072,3,00:23:29,Completed
2021-01-15,Spotify Subscription,Entertainment,171.25,Debit,Music streaming,Spotify,,1574.43,USD,TXN36507579,Checking,Recurring,Port Audreyside,1048,2,08:05:55,Completed
2021-10-16,Spotify Subscription,Entertainment,738.16,Credit,Music streaming,Spotify,Cash,6633.28,USD,TXN19677732,Credit,In-Store,New Tannerville,1056,4,18:10:01,Completed
2022-05-06,McDonald's Meal,Food & Dining,14.893705737407018,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,6979.25,USD,TXN10622832,Credit,In-Store,East Sallybury,1000,4,20:15:13,Completed
2021-05-19,Netflix Subscription,Entertainment,504.41,Credit,Movie night,Netflix,,6732.53,USD,TXN31717496,Savings,Recurring,Port Gabriellafort,1038,5,07:14:07,Completed
2020-06-18,Amazon Purchase,Shopping,656.44,Credit,Online shopping,Amazon,Bank Transfer,2612.52,USD,TXN67654129,Savings,In-Store,North Megan,1065,5,20:46:19,Completed
2021-11-02,Spotify Subscription,Entertainment,212.47,Credit,Music streaming,Spotify,Bank Transfer,3662.38,USD,TXN87185727,Checking,Online,Howardborough,1076,4,19:48:32,Pending
2022-08-07,Groceries at Walmart,Groceries,535.41,Debit,Grocery shopping,Walmart,Debit Card,5293.91,USD,TXN99080581,Credit,In-Store,West Donald,1074,5,16:15:37,Pending
2022-07-03,Rent Payment,Housing,840.58,Credit,Weekly groceries,,Bank Transfer,5013.14,USD,TXN36958539,Checking,Online,Lauramouth,1050,3,10:43:35,Completed
2021-08-07,Coffee at Starbucks,Food & Dining,10.722772250679531,Debit,Doctor visit,,Cash,8348.86,USD,TXN15192609,Savings,In-Store,South Jasonton,1038,3,14:51:24,Pending
2020-07-04,Netflix Subscription,Entertainment,971.8,Debit,Movie night,Netflix,Debit Card,8139.44,USD,TXN86520939,Credit,Recurring,Port Heidi,1052,4,05:10:22,Pending
2020-10-09,Uber Ride,Transport,540.29,Credit,Ride fare,Uber,Bank Transfer,2457.74,USD,TXN56002182,Credit,Online,Bryanside,1032,4,15:14:32,Completed
2021-05-11,Amazon Purchase,Shopping,50.46,Credit,Online shopping,Amazon,Debit Card,340.82,USD,TXN34650551,Credit,One-Time,Lauramouth,1067,3,05:18:10,Pending
2021-08-22,Lyft Ride,Transport,127.04,Credit,Commute fare,Lyft,Credit Card,4045.21,USD,TXN60039493,Savings,One-Time,Lake Mark,1038,5,09:27:52,Pending
2022-12-13,Groceries at Target,Groceries,404.5,Debit,Grocery shopping,Target,Bank Transfer,3392.51,USD,TXN86709250,Checking,Online,West Tammyfort,1010,2,20:06:01,Completed
2020-11-19,Lyft Ride,Transport,926.26,Debit,Commute fare,Lyft,Bank Transfer,6494.27,USD,TXN26884600,Savings,One-Time,New Tinaview,1083,1,19:28:12,Completed
2021-05-24,McDonald's Meal,Food & Dining,11.413619162639216,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,4377.48,USD,TXN92203481,Savings,In-Store,,1058,2,00:47:16,Completed
2020-05-20,Spotify Subscription,Entertainment,10.722772250679531,Debit,Music streaming,Spotify,Mobile Payment,6905.9,USD,TXN99148254,Savings,In-Store,Rodriguezside,1058,2,20:19:38,Pending
2020-10-12,McDonald's Meal,Food & Dining,22.218650238345823,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,9296.7,USD,TXN29480100,Credit,In-Store,Rodriguezside,1032,5,23:30:40,Refunded
2020-04-14,Groceries at Target,Groceries,395.74,Debit,Grocery shopping,Target,Cash,7836.68,USD,TXN74245172,Savings,Online,Seanfurt,1098,2,20:26:05,Completed
2022-04-14,Groceries at Walmart,Groceries,422.51,Debit,Grocery shopping,Walmart,Mobile Payment,6136.64,USD,TXN93286878,Credit,One-Time,Lake Josephbury,1074,4,13:42:01,Completed
2021-11-14,Netflix Subscription,Entertainment,414.16,Credit,Movie night,Netflix,Cash,8974.91,USD,TXN42167723,Credit,Recurring,Hullport,1100,1,11:24:49,Pending
2022-06-27,Uber Ride,Transport,565.02,Debit,Ride fare,Uber,Credit Card,609.98,USD,TXN34285021,Checking,In-Store,Port Tammy,1070,5,18:26:35,Refunded
2021-08-06,Amazon Purchase,Shopping,10.722772250679531,Credit,Online shopping,Amazon,Credit Card,6746.6,USD,TXN69038392,Checking,Online,Kellerstad,1053,3,08:27:50,Completed
2020-08-21,Netflix Subscription,Entertainment,82.35,Credit,Movie night,Netflix,Bank Transfer,7837.4,USD,TXN98314666,Savings,In-Store,Port Heidi,1030,4,23:36:24,
2022-10-21,Spotify Subscription,Entertainment,132.56,Debit,Music streaming,Spotify,Credit Card,9005.51,USD,TXN50470322,Credit,One-Time,Cabreraville,1096,3,00:51:01,Completed
2020-01-13,Amazon Purchase,Shopping,947.77,Credit,Online shopping,Amazon,Debit Card,7246.34,USD,TXN50767080,Credit,Online,Changchester,1030,5,05:02:04,Completed
2021-09-21,Uber Ride,Transport,10.722772250679531,Debit,Ride fare,Uber,Cash,8459.45,USD,TXN89046611,Credit,Online,Barbaraport,1043,5,05:30:39,Completed
2021-06-03,Pharmacy Purchase,Healthcare,644.14,Credit,Course enrollment,,Cash,5588.5,USD,TXN43139526,Savings,In-Store,New Ronaldville,1099,2,18:12:56,Completed
2022-05-07,Netflix Subscription,Entertainment,189.89,Debit,Movie night,Netflix,Credit Card,2337.65,USD,TXN20892726,Savings,Online,Ramoshaven,1014,1,18:22:41,Completed
2022-04-26,McDonald's Meal,Food & Dining,98.05,Credit,Lunch at McDonald's,McDonalds,Credit Card,6907.67,USD,TXN86179255,Savings,Online,Seanfurt,1091,2,17:12:38,Completed
2020-08-21,Amazon Purchase,Shopping,21.25,Credit,Online shopping,Amazon,Debit Card,5384.44,USD,TXN85204087,Credit,Recurring,,1017,4,14:14:56,Pending
2021-08-15,Amazon Purchase,Shopping,796.71,Credit,Online shopping,Amazon,Debit Card,123.25,USD,TXN71728754,Checking,In-Store,New Tannerville,1001,4,16:09:27,Completed
2022-03-27,Netflix Subscription,Entertainment,46.03,Credit,Movie night,Netflix,Bank Transfer,9023.32,USD,TXN97279430,Credit,Recurring,Port Audreyside,1095,1,08:48:16,Completed
2022-03-02,Lyft Ride,Transport,363.99,Credit,Commute fare,Lyft,Cash,9157.77,USD,TXN16308689,Savings,Recurring,Meganbury,1039,3,22:27:12,Refunded
2021-02-11,Uber Ride,Transport,539.85,Debit,Ride fare,Uber,Bank Transfer,4058.39,USD,TXN79104915,Credit,In-Store,Lisaside,1099,5,19:21:14,Completed
2022-04-08,Spotify Subscription,Entertainment,719.23,Debit,Music streaming,Spotify,Debit Card,572.03,USD,TXN19221124,Savings,Online,Jasmineside,1081,1,11:53:04,Completed
2020-10-09,Spotify Subscription,Entertainment,838.95,Debit,Music streaming,Spotify,Bank Transfer,2384.99,USD,TXN86249560,Credit,In-Store,Lake Brittany,1002,2,08:44:43,Completed
2020-04-09,Groceries at Walmart,Groceries,501.26,Credit,Grocery shopping,Walmart,Cash,9036.18,USD,TXN31184503,Savings,Online,East Sallybury,1100,3,02:32:07,Completed
2020-02-09,Netflix Subscription,Entertainment,196.01,Credit,Movie night,Netflix,Mobile Payment,5843.93,USD,TXN55878791,Savings,Online,Michaelburgh,1009,5,03:32:26,Completed
2022-03-05,Uber Ride,Transport,771.63,Debit,Ride fare,Uber,Bank Transfer,1450.3,USD,TXN89843731,Savings,Recurring,Lake Brittany,1062,4,23:41:13,Completed
2020-09-29,McDonald's Meal,Food & Dining,17.012813495654456,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,7900.7,USD,TXN22823082,Checking,Online,Cabreraville,1019,4,09:03:59,Completed
2021-12-15,Spotify Subscription,Entertainment,55.44,Credit,Music streaming,Spotify,Mobile Payment,3470.17,USD,TXN64922103,Credit,Recurring,South Christopherville,1091,1,17:28:20,Refunded
2021-10-12,Groceries at Walmart,Groceries,373.59,Credit,Grocery shopping,Walmart,Credit Card,6743.66,USD,TXN42101202,Savings,Recurring,Lake Mark,1081,4,07:26:52,Completed
2020-02-09,Spotify Subscription,Entertainment,11.31,Credit,Music streaming,Spotify,Credit Card,4596.73,USD,TXN95023175,Credit,In-Store,Barbaraport,1020,5,03:52:09,Completed
2020-04-18,Netflix Subscription,Entertainment,72.91,Debit,Movie night,Netflix,Debit Card,4464.31,USD,TXN98376791,Credit,Online,East Lori,1055,1,14:15:29,Completed
2021-02-23,Gas Station,Transport,667.81,Debit,Utility bill payment,,Cash,7679.9,USD,TXN17699688,Checking,One-Time,Aimeebury,1031,5,03:12:48,Completed
2022-12-03,McDonald's Meal,Food & Dining,9.696745833890658,Credit,Lunch at McDonald's,McDonalds,Debit Card,1228.91,USD,TXN44936486,Savings,One-Time,,1000,4,15:55:20,Completed
2022-04-17,Groceries at Walmart,Groceries,49.53,Credit,Grocery shopping,Walmart,Mobile Payment,5215.83,USD,TXN87209884,Checking,Recurring,Michaelburgh,1001,5,02:22:55,Completed
2020-11-30,Amazon Purchase,Shopping,917.44,Debit,Online shopping,Amazon,Cash,7905.96,USD,TXN89977126,Checking,Recurring,Lake Emily,1088,3,08:17:18,Pending
2020-06-27,Groceries at Walmart,Groceries,10.722772250679531,Debit,Grocery shopping,Walmart,Cash,3966.87,USD,TXN65258981,Savings,Online,West Chloefort,1060,1,14:48:25,Completed
2020-06-16,McDonald's Meal,Food & Dining,8.816555281317028,Credit,Lunch at McDonald's,McDonalds,Debit Card,6979.1,USD,TXN67543699,Savings,One-Time,Howardborough,1042,3,10:11:13,Completed
2021-12-19,Spotify Subscription,Entertainment,75.84,Debit,Music streaming,Spotify,Debit Card,711.83,USD,TXN55992145,Checking,One-Time,Davismouth,1027,5,04:56:23,Pending
2021-10-01,Uber Ride,Transport,553.19,Credit,Ride fare,Uber,Cash,4371.61,USD,TXN56149969,Credit,Online,New Tinaview,1028,4,04:44:30,Completed
2022-11-29,Spotify Subscription,Entertainment,232.93,Debit,Music streaming,Spotify,Credit Card,3234.31,USD,TXN89252494,Savings,One-Time,New Ronaldville,1074,3,18:03:25,Completed
2020-11-07,Groceries at Walmart,Groceries,391.78,Credit,Monthly rent,,Debit Card,8014.0,USD,TXN68359261,Credit,One-Time,Seanfurt,1049,5,07:46:25,Completed
2020-03-24,Netflix Subscription,Entertainment,502.82,Debit,Movie night,Netflix,Debit Card,2923.7,USD,TXN95229780,Checking,Online,Lake Josephbury,1037,4,21:54:27,Completed
2020-04-16,Lyft Ride,Transport,660.88,Credit,Commute fare,Lyft,Debit Card,3480.19,USD,TXN26406758,Checking,In-Store,Port Gabriellafort,1093,1,03:12:59,Completed
2022-01-23,Uber Ride,Transport,73.24,Debit,Ride fare,Uber,Debit Card,2680.15,USD,TXN78165091,Checking,In-Store,Lisaside,1070,1,15:37:21,Completed
2022-06-28,Amazon Purchase,Shopping,908.11,Credit,Online shopping,Amazon,Debit Card,7841.53,USD,TXN38338583,Credit,Recurring,Port Gabriellafort,1005,1,04:59:01,Completed
2022-11-12,McDonald's Meal,Food & Dining,24.456139111168422,Credit,Lunch at McDonald's,McDonalds,Cash,1274.22,USD,TXN94421186,Checking,In-Store,New Laurenside,1083,4,17:51:05,Pending
2021-07-15,McDonald's Meal,Food & Dining,17.806659066743578,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,188.51,USD,TXN41316211,Savings,In-Store,Port Audreyside,1036,4,23:24:53,Pending
2020-06-01,Spotify Subscription,Entertainment,788.92,Debit,Music streaming,Spotify,Cash,6587.08,USD,TXN30021351,Credit,Online,Hullport,1032,4,14:12:36,Completed
2020-09-13,Groceries at Walmart,Groceries,408.12,Debit,Grocery shopping,Walmart,Mobile Payment,7680.94,USD,TXN92154385,Credit,In-Store,Cabreraville,1009,1,07:59:02,Completed
2020-05-08,Groceries at Target,Groceries,29.12,Debit,Grocery shopping,Target,Cash,1865.95,USD,TXN61638190,Credit,Recurring,Lauramouth,1085,4,19:44:25,Refunded
2021-01-21,Groceries at Target,Groceries,959.64,Debit,Grocery shopping,Target,Debit Card,1949.92,USD,TXN57277911,Savings,One-Time,Chadland,1048,1,21:25:19,Completed
2021-03-22,Gym Membership,Healthcare,818.39,Credit,Utility bill payment,,Cash,3789.01,USD,TXN76850503,Credit,Online,Hullport,1051,5,09:05:32,Completed
2020-03-26,Electricity Bill,Utilities,459.49,Debit,Late night snack,,Credit Card,7186.15,USD,TXN71414913,Checking,Recurring,Lake Josephbury,1083,2,18:32:26,Refunded
2020-08-29,Netflix Subscription,Entertainment,167.5,Credit,Movie night,Netflix,,2583.85,USD,TXN99361966,Savings,Online,,1038,3,10:54:00,Completed
2022-08-31,Groceries at Walmart,Groceries,9.14,Debit,Grocery shopping,Walmart,Bank Transfer,2797.53,USD,TXN23929971,Checking,Online,,1096,2,04:11:04,Completed
2022-07-31,Groceries at Target,Groceries,933.9,Credit,Grocery shopping,Target,Cash,2060.96,USD,TXN94450543,Savings,Recurring,Jonesberg,1064,3,16:59:56,Completed
2021-08-05,McDonald's Meal,Food & Dining,9.979914447027028,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,4953.99,USD,TXN21784069,Savings,In-Store,Bryanside,1079,4,06:21:39,Completed
2022-11-28,Groceries at Walmart,Groceries,400.84,Credit,Grocery shopping,Walmart,Cash,3734.94,USD,TXN11287092,Checking,Recurring,New Laurenside,1026,4,16:23:32,Completed
